,university,sent_id,original_sentence,zh_translation,eng_translation,cs_word_id,first_cs_word_form,cs_word_annotated,cs_word_annotated_zh,first_cs_word_translation,governer_first_cs_word,preceding_word,governer_translation,preceding_translation,cs_word_frequency,cs_word_frequency_zh,cs_word_length,cs_word_length_zh,cs_word_dep_dist,cs_word_pos_zh,sentence_length,sentence_length_zh,ngram_prob,ngram_prob_zh,dep_prob,dep_prob_zh,ngram_surp,ngram_surp_zh,dep_surp,dep_surp_zh,,,,preceding_translation,first_cs_word_form,,,preceding_word,first_cs_word_translation,preceding_wordfirst_cs_word_translation
1185,PIT,63,平时 都 很 爱惜 车子 经常 保养 车主 不 吸烟 clean title 可 送 aux 线 手机 支架,平时 都 很 爱惜 车子 经常 保养 车主 不 吸烟 干净 标题 可 送 辅助 接口 线 手机 支架,Usually very cherish the car often maintenance owners do not smoke clean title can be sent to the auxiliary interface line mobile phone bracket,11,clean,amod,amod,干净,title,吸烟,标题,smoking,7.34880605443795,9.304194947447810,5,2,4,NN,18,19,-4.2746644,-5.50172,-5.0498557,-5.9818206,4.2746644,5.50172,5.0498557,5.9818206,,,,smoking,clean,smoking clean,,吸烟,干净,吸烟干净
1186,PIT,64,因 relocate 需要 ， 出手 小车 ~,因 搬家 需要 ， 出手 小车 ~,"Because of the need to move, hand car ~",2,relocate,acl,xcomp,搬家,需要,因,Need to be,Due to the,9.304194947447810,10.625950787430100,3,2,3,NN,7,7,-3.9555223,-5.3656597,-2.1921296,-2.943864,3.9555223,5.3656597,2.1921296,2.943864,,,,Due to the,relocate,Due to the relocate,,因,搬家,因搬家
1187,PIT,67,物品 condition 大部分 excellent to like new .,物品 状态 大部分 完美 到 较 新 。,Items are mostly in perfect condition to relatively new.,2,condition,root,nmod,状态,excellent,物品,优秀的,items,12.012245148550000,,12,3,5,NN,8,8,-5.2663107,-5.630717,-4.074574,-6.1155834,5.2663107,5.630717,4.074574,6.1155834,,,,items,condition,items condition,,物品,状态,物品状态
1188,PIT,68,带 三 档 fan control ，,带 三 档 风扇 控制 ，,"With three-speed fan control,",4,fan,compound,nsubj,风扇,control,档,控制,file,9.614349875751650,12.012245148550000,2,2,19,VV,6,6,-4.6668863,-5.3656597,-3.6372173,-5.7590528,4.6668863,5.3656597,3.6372173,5.7590528,,,,file,fan,file fan,,档,风扇,档风扇
1189,PIT,69,front ， top ， bottom 都 有 dust filter ，,前面 ， 上面 ， 下面 都 有 粉尘 过滤器 ，,"There are dust filters in front, above, and below,",1,front,nmod,nsubj,前面,有,</s>,There are,</s>,12.012245148550000,10.913632859881900,8,2,1,NN,10,10,-5.0984936,-5.3656597,-3.8198168,-1.658982,5.0984936,5.3656597,3.8198168,1.658982,,,,</s>,front,</s> front,,</s>,前面,</s>前面
1190,PIT,71,对 您 的 tv stand 感兴趣 ， 请 提供 联系 方式 ， 我 的 联系 电话 pn-3 （ 杨 ） ， 谢谢 ！,对 您 的 电视 站 脚 感兴趣 ， 请 提供 联系 方式 ， 我 的 联系 电话 pn-3 （ 杨 ） ， 谢谢 ！,"Interested in your TV station feet, please provide contact information, my contact number PN-3 (Yang), thank you!",4,tv,compound,compound,电视,stand,的,站,the,9.527338498762020,8.456897087060600,6,2,1,AD,23,24,-1.4044223,-2.0009315,-3.9364312,-6.4697857,1.4044223,2.0009315,3.9364312,6.4697857,,,,the,tv,the tv,,的,电视,的电视
1191,PIT,72,包含 ： 电 吉他 ， 音箱 ， cable ， 输入 3 .,包含 ： 电 吉他 ， 音箱 ， 线 ， 输入 3 。,"What's Included: electric guitar, speaker, cable, input 3.",8,cable,compound,nsubj,线,音箱,，,The speakers,.,12.012245148550000,9.44729579108848,3,2,1,P,12,12,-2.6782155,-1.6189569,-4.769674,-6.1990705,2.6782155,1.6189569,4.769674,6.1990705,,,,.,cable,. cable,,，,线,，线
1192,PIT,75,这 是 amazon 的 link,这 是 亚马逊 的 链接,Here's the link to Amazon,5,link,obj,nsubj,链接,链接,的,link,the,12.012245148550000,11.319097967990100,4,2,1,JJ,5,5,-1.4044223,-2.0009315,-3.701691,-6.1990705,1.4044223,2.0009315,3.701691,6.1990705,,,,the,link,the link,,的,链接,的链接
1193,PIT,78,今天 刚 做 的 inspection ， 去年 做 过 alignment ， 轮胎 刚 用 一 年 多 ， 很 新 。,今天 刚 做 的 检查 ， 去年 做 过 校准 ， 轮胎 刚 用 一 年 多 ， 很 新 。,"The inspection just done today, the calibration was done last year, and the tires have been used for more than a year, so they are very new.",5,inspection,nsubj,advcl,检查,做,的,do,the,6.694125154705800,7.084991463392810,5,2,1,NN,21,21,-1.4044223,-2.0009315,-3.8945436,-3.155948,1.4044223,2.0009315,3.8945436,3.155948,,,,the,inspection,the inspection,,的,检查,的检查
1194,PIT,86,盒子 里 本身 两 个 游戏 ， 再 多 送 两 个 游戏 ， 很 适合 party 的 时候 大家 一起 玩 。,盒子 里 本身 两 个 游戏 ， 再 多 送 两 个 游戏 ， 很 适合 聚会 的 时候 大家 一起 玩 。,"Two games in the box, plus two more games, is very suitable for the party when everyone to play together.",17,party,obl,xcomp,聚会,适合,适合,Suitable for,Suitable for,8.10022214312187,7.1602148846304,7,2,6,NN,23,23,-5.540118,-5.3656597,-4.9157834,-2.6620615,5.540118,5.3656597,4.9157834,2.6620615,,,,Suitable for,party,Suitable for party,,适合,聚会,适合聚会
1195,PIT,88,king size 的,超大 号的,oversized,1,king,compound,compound,超大,size,</s>,大小,</s>,9.614349875751650,10.913632859881900,6,2,0,NN,3,2,-5.2412934,-5.630717,-4.055254,-6.4697857,5.2412934,5.630717,4.055254,6.4697857,,,,</s>,king,</s> king,,</s>,超大,</s>超大
1196,PIT,89,clean title ， 从未 有 过 任何 事故 ， 车况 良好 ， 性能 稳定 ， 并 有 其他 附件 赠送 。,干净 标题 ， 从未 有 过 任何 事故 ， 车况 良好 ， 性能 稳定 ， 并 有 其他 附件 赠送 。,"Clean title, has never had any accident, the car is in good condition, stable performance, and has other accessories complimentary.",1,clean,amod,amod,干净,title,</s>,标题,</s>,8.041953234997890,9.239656426310240,7,2,4,NN,21,21,-4.4911704,-5.630717,-5.0498557,-5.9818206,4.4911704,5.630717,5.0498557,5.9818206,,,,</s>,clean,</s> clean,,</s>,干净,</s>干净
1197,PIT,90,两 个 car seater 都 出 了 ， 谢谢 关注 ！,两 个 汽车 座椅 都 出 了 ， 谢谢 关注 ！,"Two car seats are out, thanks for your attention!",3,car,compound,nmod,汽车,seater,个,座位的,a,7.7081800553458500,10.066334999494700,5,2,3,JJ,11,11,-2.1681285,-4.4676676,-6.633834,-6.1155834,2.1681285,4.4676676,6.633834,6.1155834,,,,a,car,a car,,个,汽车,个汽车
1198,PIT,91,room essentials 风扇 。,房 需 牌 风扇 。,Room requires brand fan.,1,room,nsubj,nmod,房,essentials,</s>,生活必需品,</s>,6.694125154705800,7.084991463392810,5,2,2,NN,4,5,-4.0989366,-5.630717,-3.6458466,-6.1155834,4.0989366,5.630717,3.6458466,6.1155834,,,,</s>,room,</s> room,,</s>,房,</s>房
1199,PIT,94,发动机 强劲 smooth ， 驾驶 舒适 ， 视线 好 ， 跑 长途 毫无 问题 。,发动机 强劲 平稳 ， 驾驶 舒适 ， 视线 好 ， 跑 长途 毫无 问题 。,"Strong and stable engine, comfortable driving, good sight, no problem running long distance.",3,smooth,amod,advmod,平稳,平稳,强劲,smooth,strong,9.93280360687018,,9,2,5,NN,15,15,-4.7898555,-5.630717,-4.1625514,-6.1578684,4.7898555,5.630717,4.1625514,6.1578684,,,,strong,smooth,strong smooth,,强劲,平稳,强劲平稳
1200,PIT,100,我 刚刚 仔细 看 了 一下 空调 的 介绍 ， 这个 空调 好像 不 适合 standard window ， 如果 给 大家 造成 误导 ， 十分 抱歉 。,我 刚刚 仔细 看 了 一下 空调 的 介绍 ， 这个 空调 好像 不 适合 标准 窗 ， 如果 给 大家 造成 误导 ， 十分 抱歉 。,I have just carefully read the introduction of the air conditioner. It seems that this air conditioner is not suitable for the standard window. I am very sorry if it has misled you.,16,standard,amod,compound,标准,window,适合,窗口,Suitable for,12.012245148550000,12.012245148550000,7,2,5,VV,27,27,-5.540118,-5.3656597,-4.581868,-6.4697857,5.540118,5.3656597,4.581868,6.4697857,,,,Suitable for,standard,Suitable for standard,,适合,标准,适合标准
1201,PIT,101,地址 ： near frick park,地址 ： 近 弗里克 公园,Address: near Frick Park,3,near,case,root,近,frick,：,弗里克,:,10.402807236115900,10.402807236115900,4,2,1,NN,5,5,-2.291965,-1.7983218,-2.711865,-5.9348183,2.291965,1.7983218,2.711865,5.9348183,,,,:,near,: near,,：,近,：近
1202,PIT,102,thx 已 出,谢谢 已 出,Thank you have a,1,thx,discourse,advcl,谢谢,出,</s>,Out of the,</s>,9.614349875751650,5.464026045787640,1,1,1,AD,3,3,-5.573258,-4.669745,-3.1019447,-3.9444525,5.573258,4.669745,3.1019447,3.9444525,,,,</s>,thx,</s> thx,,</s>,谢谢,</s>谢谢
1203,PIT,105,或者 请 查看 word 附件 ～,或者 请 查看 文档 附件 ～,Or please see the document attachment ~,4,word,cc,nmod,文档,附件,查看,The attachment,To view,12.012245148550000,7.311764782757600,5,1,2,CD,6,6,-2.4984846,-5.50172,-4.0779214,-6.1155834,2.4984846,5.50172,4.0779214,6.1155834,,,,To view,word,To view word,,查看,文档,查看文档
1204,PIT,110,免费 的 桌子 ， baby seat ， high chair ， queen size mattress and box .,免费 的 桌子 ， 婴儿 座椅 ， 高 脚凳 ， 大号 席梦思 和 盒子 。,"Free table, baby seat, high stool, large size Simmons and box.",5,baby,compound,nmod,婴儿,seat,，,座位,.,7.869110422158480,8.456897087060600,3,2,3,NN,16,15,-2.6782155,-1.6189569,-3.8599303,-6.1155834,2.6782155,1.6189569,3.8599303,6.1155834,,,,.,baby,. baby,,，,婴儿,，婴儿
1205,PIT,118,你 转账 后 ， 我 给 你 完整 的 report .,你 转账 后 ， 我 给 你 完整 的 报告 。,I'll give you the full report after you transfer the money.,10,report,obj,obj,报告,给,的,to,the,12.012245148550000,11.319097967990100,7,3,2,NN,11,11,-1.4044223,-2.0009315,-4.699499,-2.5328014,1.4044223,2.0009315,4.699499,2.5328014,,,,the,report,the report,,的,报告,的报告
1206,PIT,123,白板 [ size = 14 .,白板 【 大小 = 14 。,Whiteboard [size = 14.,3,size,root,nsubj,大小,=,[,=,[,7.630218513876140,10.220485679322000,5,2,1,NN,6,6,-1.814179,-5.3656597,-3.9999967,-6.1990705,1.814179,5.3656597,3.9999967,6.1990705,,,,[,size,[ size,,[,大小,[大小
1207,PIT,124,可以 支撑 起来 看 视频 的 case,可以 支撑 起来 看 视频 的 外壳,A shell that can stand on top of a video,7,case,det,obj,外壳,支撑,的,support,the,8.9212026951917,8.228055514631760,5,2,1,JJ,7,7,-1.4044223,-2.0009315,-6.1018586,-6.228681,1.4044223,2.0009315,6.1018586,6.228681,,,,the,case,the case,,的,外壳,的外壳
1208,PIT,129,所有 保养 ， inspection ， 换 轮胎 全 都 是 在 奔驰 dealer 做 的 。,所有 保养 ， 检查 ， 换 轮胎 全 都 是 在 奔驰 卖家 做 的 。,"All the maintenance, checks, tire changes are done by the sellers of Mercedes-Benz.",4,inspection,nsubj,nsubj,检查,做,，,do,.,8.9212026951917,8.228055514631760,5,2,1,JJ,16,16,-2.6782155,-1.6189569,-3.8945436,-2.810224,2.6782155,1.6189569,3.8945436,2.810224,,,,.,inspection,. inspection,,，,检查,，检查
1209,PIT,130,半 年 前 换 了 四 个 break rotors ， 和 两 个 front breaks ，,半 年 前 换 了 四 个 刹车 转子 ， 和 两 个 前刹 ，,"Six months ago, four brake rotors, and two front brakes,",8,break,compound,nmod,刹车,rotors,个,转子,a,12.012245148550000,10.402807236115900,8,2,3,VA,16,15,-2.1681285,-4.4676676,-6.633834,-6.1155834,2.1681285,4.4676676,6.633834,6.1155834,,,,a,break,a break,,个,刹车,个刹车
1210,PIT,131,最好 在 centre ， market district giant eagle 附近 。,最 好在 中大 老鹰 超 市区 附近 。,Preferably near the CUHK Eagle Supermarket.,1,centre,compound,advmod,最,market,</s>,市场,</s>,9.239656426310240,9.815020571213800,6,2,1,NN,10,8,-3.877904,-5.3656597,-3.207244,-6.000328,3.877904,5.3656597,3.207244,6.000328,,,,</s>,centre,</s> centre,,</s>,最,</s>最
1211,PIT,132,需要 自己 来 pick up ， 谢谢 ！,需要 自己 来 拿 ， 谢谢 ！,"You need to get it by yourself, thank you!",4,pick,xcomp,root,拿,需要,来,Need to be,to,8.9212026951917,8.228055514631760,5,2,1,JJ,8,7,-2.4984846,-2.5225239,-1.533001,-2.7428474,2.4984846,2.5225239,1.533001,2.7428474,,,,to,pick,to pick,,来,拿,来拿
1212,PIT,134,电话 ： 412-六五二－6177 （ 最好 message ）,电话 ： 412-六五二－6177 （ 最好 短信 ）,Telephone: 412-652 -6177 (Best SMS),6,message,compound,root,短信,短信,最好,SMS,The best,9.179031804493800,8.834191318202070,4,2,0,VV,7,7,-1.4044223,-4.8605194,-6.633834,-5.9348183,1.4044223,4.8605194,6.633834,5.9348183,,,,The best,message,The best message,,最好,短信,最好短信
1213,PIT,135,顶上 的 mic 不 能 调节 方向 ， 但是 对 录音 效果 并 无 影响 ，,顶上 的 麦克风 不 能 调节 方向 ， 但是 对 录音 效果 并 无 影响 ，,"The microphone on top can't Orient it, but it doesn't affect the sound of the recording,",3,mic,nsubj,nsubj,麦克风,调节,的,Adjust the,the,10.913632859881900,12.012245148550000,7,2,1,NN,16,16,-1.4044223,-2.0009315,-5.48486,-6.1990705,1.4044223,2.0009315,5.48486,6.1990705,,,,the,mic,the mic,,的,麦克风,的麦克风
1214,PIT,141,显卡 ： integrated ;,显卡 ： 集成 ；,Graphics card: integrated;,3,integrated,acl,root,集成,显卡,：,The graphics card,:,8.9212026951917,8.228055514631760,5,2,1,JJ,4,4,-2.291965,-1.7983218,-4.463519,-5.9348183,2.291965,1.7983218,4.463519,5.9348183,,,,:,integrated,: integrated,,：,集成,：集成
1215,PIT,143,今天 随手 一 试 发现 code 能用 ， 真是 意外 惊喜 。,今天 随手 一 试 发现 代码 能用 ， 真是 意外 惊喜 。,I was pleasantly surprised to find that the code worked when I tried it today.,6,code,nsubj,nmod,代码,能用,发现,Can be used,found,10.625950787430100,10.913632859881900,5,2,1,NN,12,12,-3.6729465,-4.669745,-4.630259,-5.3421507,3.6729465,4.669745,4.630259,5.3421507,,,,found,code,found code,,发现,代码,发现代码
1216,PIT,167,平时 用 的 很 仔细 ， condition 很好 。,平时 用 的 很 仔细 ， 状态 很 好 。,"Usually used very carefully, the state is very good.",7,condition,nsubj,nsubj,状态,。,，,.,.,9.179031804493800,7.021812561771280,5,1,1,PN,9,10,-2.6782155,-1.6189569,-5.056541,-3.858526,2.6782155,1.6189569,5.056541,3.858526,,,,.,condition,. condition,,，,状态,，状态
1217,PIT,173,仍然 available :,仍然 有效 ：,Still in force:,2,available,root,root,有效,有效,仍然,effective,still,12.012245148550000,,7,3,1,NN,3,3,-3.032883,-5.630717,-4.1337934,-5.9348183,3.032883,5.630717,4.1337934,5.9348183,,,,still,available,still available,,仍然,有效,仍然有效
1218,PIT,175,选择 standard shipping 即 可 免 运费 。,选择 标准 运送 即可 免 运费 。,Choose standard shipping for free.,2,standard,amod,nsubj,标准,shipping,选择,航运,choose,8.9212026951917,8.228055514631760,5,2,1,JJ,8,7,-4.80335,-4.8605194,-3.2662327,-6.1990705,4.80335,4.8605194,3.2662327,6.1990705,,,,choose,standard,choose standard,,选择,标准,选择标准
1219,PIT,177,成色 不错 啊 ， 是 clean title 吗,成色 不错 啊 ， 是 干净 标题 吗,That looks good. Is it a clean title,6,clean,det,amod,干净,title,是,标题,is,12.012245148550000,9.815020571213800,8,2,1,NN,8,8,-2.2074938,-2.0287743,-6.7357845,-5.9818206,2.2074938,2.0287743,6.7357845,5.9818206,,,,is,clean,is clean,,是,干净,是干净
1220,PIT,178,一 个 是 独立 房 ， 一 个 是 condo .,一 个 是 独立 房 ， 一 个 是 公寓 。,One is a detached house and the other is an apartment.,10,condo,root,root,公寓,房,是,room,is,9.93280360687018,11.319097967990100,9,2,2,NN,11,11,-2.2074938,-2.0287743,-3.6397014,-5.3846455,2.2074938,2.0287743,3.6397014,5.3846455,,,,is,condo,is condo,,是,公寓,是公寓
1221,PIT,180,个人 平时 比较 宅 ， 不 开 party 。,个人 平时 比较 宅 ， 不 开 聚会 。,"The individual usually compares the house, does not open the party.",8,party,obj,xcomp,聚会,开,开,open,open,10.625950787430100,10.220485679322000,3,2,1,NN,9,9,-4.307396,-5.3656597,-3.0675979,-5.0358047,4.307396,5.3656597,3.0675979,5.0358047,,,,open,party,open party,,开,聚会,开聚会
1222,PIT,182,啊 不 好意思 我 已经 update 了 联系 方式 了,啊 不 好意思 我 已经 更新 了 联系 方式 了,"Oh, sorry, I have updated my contact information",6,update,root,root,更新,更新,已经,update,already,10.402807236115900,11.319097967990100,5,2,6,NN,10,10,-4.1102786,-4.436497,-3.842272,-5.777278,4.1102786,4.436497,3.842272,5.777278,,,,already,update,already update,,已经,更新,已经更新
1223,PIT,183,现在 还 available,现在 还 有效,It's still in effect,3,available,root,root,有效,有效,还,effective,also,10.913632859881900,9.373187818934760,2,2,1,NN,3,3,-2.0408018,-2.6435702,-4.1337934,-5.9348183,2.0408018,2.6435702,4.1337934,5.9348183,,,,also,available,also available,,还,有效,还有效
1224,PIT,187,精装 修 、 家具 全 、 free 无线 上网 !,精装 修 、 家具 全 、 免费 无线 上网 ！,"Hardcover repair, furniture, free wireless Internet access!",7,free,amod,advmod,免费,上网,、,Surf the Internet,",",9.614349875751650,9.44729579108848,5,1,2,NN,10,10,-2.918483,-2.6656568,-6.0040536,-6.1578684,2.918483,2.6656568,6.0040536,6.1578684,,,,",",free,", free",,、,免费,、免费
1225,PIT,189,精装 修 家具 全 free 无线 上网 !,精装 修 家具 全 免费 无线 上网 ！,Hardcover repair furniture all free wireless Internet access!,5,free,amod,advmod,免费,上网,全,Surf the Internet,all,10.625950787430100,9.179031804493800,4,2,0,NN,8,8,-2.4591918,-5.630717,-6.0040536,-6.1578684,2.4591918,5.630717,6.0040536,6.1578684,,,,all,free,all free,,全,免费,全免费
1226,PIT,191,环境 ： 住宅 街区 ， street parking 。,环境 ： 住宅 街区 ， 提供 路边 停车 。,SETTING: Residential block with off-road parking.,6,street,compound,root,提供,提供,，,provide,.,9.93280360687018,10.913632859881900,10,2,3,NN,8,9,-2.6782155,-1.6189569,-4.3550463,-2.0762703,2.6782155,1.6189569,4.3550463,2.0762703,,,,.,street,. street,,，,提供,，提供
1227,PIT,193,欢迎 email 咨询,欢迎 电子 邮件 咨询,E-mail inquiries are welcome,2,email,compound,nmod,电子,咨询,欢迎,consulting,welcome,10.913632859881900,7.330113921425800,3,2,0,VV,3,4,-3.1333272,-5.3656597,-4.074567,-3.3516862,3.1333272,5.3656597,4.074567,3.3516862,,,,welcome,email,welcome email,,欢迎,电子,欢迎电子
1228,PIT,194,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,门口 有 公交 到 中国 超市 ， 餐馆 和 市区 。,"There are buses to Chinese supermarkets, restaurants and downtown.",3,bus,nsubj,nsubj,公交,有,有,There are,There are,8.183603752060920,10.913632859881900,5,2,1,NN,11,11,-1.851445,-2.1462324,-4.2371154,-1.658982,1.851445,2.1462324,4.2371154,1.658982,,,,There are,bus,There are bus,,有,公交,有公交
1229,PIT,196,house 一 楼 是 餐厅 客厅 和 厨房 二 楼 是 三 个 房间 share 卫生间 。,住宅 一 楼 是 餐厅 客厅 和 厨房 二 楼 是 三 个 房间 共 享 卫生间 。,"The first floor is the dining room, the living room and the kitchen, and the second floor is the bathroom for three rooms.",1,house,nmod,nmod,住宅,一,</s>,one,</s>,9.373187818934760,9.304194947447810,4,2,1,JJ,17,18,-4.800256,-5.630717,-1.6181449,-2.90321,4.800256,5.630717,1.6181449,2.90321,,,,</s>,house,</s> house,,</s>,住宅,</s>住宅
1230,PIT,197,四 个 房间 租金 分别 为 390 ， 420 ， 460 ， 490 usd / 月 。,四 个 房间 租金 分别 为 390 ， 420 ， 460 ， 490 美 刀 / 月 。,"Four rooms are available for $390, $420, $460, $490 / month.",14,usd,obl,nmod,美,/,490,/,490,8.9212026951917,8.228055514631760,5,2,1,JJ,17,18,-6.945077,-5.630717,-6.8533964,-5.2875443,6.945077,5.630717,6.8533964,5.2875443,,,,490,usd,490 usd,,490,美,490美
1231,PIT,200,有 pet 可以 商量,有 宠物 可以 商量,There are pets to discuss,2,pet,nsubj,nsubj,宠物,商量,有,To discuss,There are,10.402807236115900,10.402807236115900,3,2,1,NN,4,4,-1.851445,-2.1462324,-4.849754,-3.3076859,1.851445,2.1462324,4.849754,3.3076859,,,,There are,pet,There are pet,,有,宠物,有宠物
1232,PIT,201,欢迎 email 联系 咨询 。,欢迎 电子 邮件 联系 咨询 。,Welcome email contact consultation.,2,email,compound,nmod,电子,联系,欢迎,contact,welcome,7.986893457814870,8.401327235905790,4,1,1,NN,5,6,-3.1333272,-5.3656597,-3.0027275,-3.3621848,3.1333272,5.3656597,3.0027275,3.3621848,,,,welcome,email,welcome email,,欢迎,电子,欢迎电子
1233,PIT,205,如果 感 兴趣 ， 请 通过 email 联系 em@11,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11,"If you are interested, please contact em@11 by email",7,email,obl,nmod,电子,联系,通过,contact,through,10.913632859881900,12.012245148550000,5,2,0,VV,9,10,-3.939329,-2.960785,-3.6236255,-3.3621848,3.939329,2.960785,3.6236255,3.3621848,,,,through,email,through email,,通过,电子,通过电子
1234,PIT,206,house 共 两 个 卧室 ， 一 个 阁楼 。,住宅 共 两 个 卧室 ， 一 个 阁楼 。,There are two bedrooms and a loft.,1,house,nmod,nmod,住宅,共,</s>,A total of,</s>,11.319097967990100,,6,2,0,VA,10,10,-4.800256,-5.630717,-4.511464,-5.867935,4.800256,5.630717,4.511464,5.867935,,,,</s>,house,</s> house,,</s>,住宅,</s>住宅
1235,PIT,207,阁楼 有 一 个 living room 和 一 个 bedroom 。,阁楼 有 一 个 客厅 和 一 个 卧室 。,The attic has a living room and a bedroom.,5,living,compound,obj,客厅,个,个,a,a,10.913632859881900,11.319097967990100,8,2,1,NN,11,10,-2.1681285,-4.4676676,-4.0222,-4.2810674,2.1681285,4.4676676,4.0222,4.2810674,,,,a,living,a living,,个,客厅,个客厅
1236,PIT,208,house 厨房 ， 厕所 宽敞 明亮 。,住宅 厨房 ， 厕所 宽敞 明亮 。,The kitchen and toilet are spacious and bright.,1,house,nmod,nmod,住宅,厨房,</s>,The kitchen,</s>,12.012245148550000,8.374658988823630,4,1,1,AD,7,7,-4.800256,-5.630717,-4.300277,-6.1155834,4.800256,5.630717,4.300277,6.1155834,,,,</s>,house,</s> house,,</s>,住宅,</s>住宅
1237,PIT,209,本人 男 ， 今年 去 pitt 读 master ， 8 .,本人 男 ， 今年 去 匹兹堡 大学 读 硕士 ， 8 。,"My male, this year to the University of Pittsburgh to study master, 8.",9,master,obj,obj,硕士,master,master,主,主,11.319097967990100,8.644949318563540,3,2,2,VV,11,12,-6.945077,-5.630717,-5.2974267,-5.199037,6.945077,5.630717,5.2974267,5.199037,,,,主,master,主 master,,master,硕士,master硕士
1238,PIT,211,要求 ： security deposit ， 爱 干净,要求 ： 保证金 ， 爱 干净,"Requirements: Deposit, love clean",3,security,compound,nsubj,保证金,，,：,",",:,10.913632859881900,11.319097967990100,4,2,1,NN,7,6,-2.291965,-1.7983218,-2.831662,-3.5023882,2.291965,1.7983218,2.831662,3.5023882,,,,:,security,: security,,：,保证金,：保证金
1239,PIT,214,这时 living room 的 图片 ， 比 卧室 要 大 。,这时 客厅 的 图片 ， 比 卧室 要 大 。,Now the picture of the living room is bigger than the bedroom.,2,living,compound,nmod,客厅,的,这时,the,At this moment,10.402807236115900,,4,2,1,NN,11,10,-2.415916,-5.630717,-4.769674,-3.498713,2.415916,5.630717,4.769674,3.498713,,,,At this moment,living,At this moment living,,这时,客厅,这时客厅
1240,PIT,217,户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,户型 ： 一 楼 是 超大 客厅 ， 餐厅 及 厨房 ；,"House type: The first floor is a large living room, dining room and kitchen;",7,living,compound,nmod,客厅,room,超大,房间,Very large,12.012245148550000,10.402807236115900,6,2,4,NN,14,12,-6.945077,-5.630717,-3.0263615,-3.3842068,6.945077,5.630717,3.0263615,3.3842068,,,,Very large,living,Very large living,,超大,客厅,超大客厅
1241,PIT,218,二 楼 是 三 间 卧室 和 一 个 full 卫生间 ；,二 楼 是 三 间 卧室 和 一 个 完全 的 卫生间 ；,On the second floor are three bedrooms and a full bathroom;,10,full,amod,amod,完全,；,个,;,a,7.1602148846304,10.220485679322000,4,2,1,NN,12,13,-2.1681285,-4.4676676,-2.2744253,-4.770357,2.1681285,4.4676676,2.2744253,4.770357,,,,a,full,a full,,个,完全,个完全
1242,PIT,219,长 租 all gone ！,长 租 全 没 了 ！,The long rent is all gone!,3,all,advmod,advmod,全,gone,租,走了,rent,12.012245148550000,,4,2,5,NN,5,6,-4.26563,-5.630717,-2.2005813,-6.1578684,4.26563,5.630717,2.2005813,6.1578684,,,,rent,all,rent all,,租,全,租全
1243,PIT,220,room a $600 ( 双 人大 床 ） 已 租 ！,房间 a $600 （ 双 人大 床 ） 已 租 ！,Room A $600 (double bed) available!,1,room,root,nmod,房间,床,</s>,The bed,</s>,9.93280360687018,10.913632859881900,10,2,10,NN,11,11,-4.0989366,-5.50172,-4.697758,-5.8235197,4.0989366,5.50172,4.697758,5.8235197,,,,</s>,room,</s> room,,</s>,房间,</s>房间
1244,PIT,227,可以 直接 签 lease ， 无 押金 ， 需要 预付 第一 个 月 房租 。,可以 直接 签 合同 ， 无 押金 ， 需要 预付 第一 个 月 房租 。,You can sign the contract directly. No deposit is required. The first month's rent is required in advance.,4,lease,obj,obj,合同,签,签,sign,sign,10.913632859881900,10.625950787430100,5,2,1,NN,15,15,-4.1789713,-5.630717,-3.1488492,-3.0084693,4.1789713,5.630717,3.1488492,3.0084693,,,,sign,lease,sign lease,,签,合同,签合同
1245,PIT,230,房子 介绍 ： 两 室 两 厅 ， 一 个 full bathroom ， 明亮 宽敞 ， 两 室 两 厅 房 ， 拎包 入住 。,房子 介绍 ： 两 室 两 厅 ， 一 个 完整 浴室 ， 明亮 宽敞 ， 两 室 两 厅 房 ， 拎包 入住 。,"House introduction: two rooms two halls, a complete bathroom, bright and spacious, two rooms two rooms, bag occupancy.",11,full,amod,amod,完整,bathroom,个,浴室,a,10.220485679322000,8.205582658779700,6,1,4,AD,25,25,-2.1681285,-4.4676676,-2.2744253,-5.9818206,2.1681285,4.4676676,2.2744253,5.9818206,,,,a,full,a full,,个,完整,个完整
1246,PIT,233,leasing office 就 在 lobby ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决 。,负责 租赁 的 办公室 就 在 大厅 ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决 。,"The office responsible for renting is located in the lobby, and the staff is very nice. If you have any problems, you can always contact them to solve them.",1,leasing,case,acl:relcl,负责,在,</s>,in,</s>,11.319097967990100,10.625950787430100,4,1,3,VV,21,23,-6.1544275,-5.630717,-0.8596053,-3.8673034,6.1544275,5.630717,0.8596053,3.8673034,,,,</s>,leasing,</s> leasing,,</s>,负责,</s>负责
