Unnamed: 0,university,sent_id,original_sentence,translation,eng_translation,word_id,first_cs_word_form,first_cs_word_translation,governer_first_cs_word,preceding_word,governer_trans,preceding_trans,preceding_prob,Unnamed: 14,preceding_trans.1,first_cs_word_form.1,Unnamed: 17,cs_word_annotated
996.0,PSU,1317.0,房间 仍然 available ， 欢迎 各 种 咨询 ~ ~,房间 仍然 有 位置 ， 欢迎 各 种 咨询 ~ ~,"Rooms are still available, all enquiries are welcome ~ ~",3.0,available,有,有,仍然,There are,still,6.0688204236036705e-05,,still,available,still available,root
997.0,PSU,1320.0,oil tank 位 于 房子 地下室 。,油箱 位于 房子 地下室 。,The fuel tank is located in the basement of the house.,1.0,oil,油箱,tank,</s>,坦克,</s>,0.0,,</s>,oil,</s> oil,NA
998.0,PSU,1322.0,距离 campus 非常 近 !,距离 校园 非常 近 ！,Very close to the campus!,2.0,campus,校园,近,距离,nearly,distance,0.000719792934669243,,distance,campus,distance campus,obl
999.0,PSU,1325.0,无线 路由器 是 cable modem 么 ？,无线 路由器 是 电缆 调制 解调器 么 ？,Are wireless routers cable modems?,4.0,cable,电缆,么,是,?,is,7.834480921569991e-06,,is,cable,is cable,compound
1000.0,PSU,1327.0,update 啦 ， 暑期 出租 ， 欢迎 联系 。,更新 啦 ， 暑期 出租 ， 欢迎 联系 。,"Updated, summer rental, welcome to contact.",1.0,update,更新,欢迎,</s>,welcome,</s>,0.0,,</s>,update,</s> update,NA
1001.0,PSU,1329.0,房屋 lease 八月 中旬 开始 ， 也 可 视 具体 情况 灵活 调整 。,房屋 租金 八月 中旬 开始 ， 也 可 视 具体 情况 灵活 调整 。,The rent starts from the middle of August and can be adjusted flexibly according to the specific situation.,2.0,lease,租金,开始,房屋,start,housing,2.350344276471e-05,,housing,lease,housing lease,NA
1002.0,PSU,1330.0,office 会 负责 打扫 干净 （ 包括 地毯 等等 ） ， 不用 担心 卫生 问题 。,办事处 会 负责 打扫 干净 （ 包括 地毯 等等 ） ， 不用 担心 卫生 问题 。,"The office will be responsible for the cleaning (including carpets, etc.), do not worry about hygiene issues.",1.0,office,办事处,负责,</s>,To be responsible for the,</s>,0.0,,</s>,office,</s> office,nsubj
1003.0,PSU,1331.0,office 人 也 很 nice 。,办事处 人也 很 好 。,"The office was very nice, too.",1.0,office,办事处,人,</s>,people,</s>,0.0,,</s>,office,</s> office,nsubj
1004.0,PSU,1332.0,有 需要 的 请 联系 我 ， 只 提供 从 jfk 走的 。,有 需要 的 请 联系 我 ， 只 提供 从 肯尼迪 走 的 。,"If you have any need, please contact me. Only by departure from Kennedy.",11.0,jfk,肯尼迪,走的,从,go,from,0.0296632555227268,,from,jfk,from jfk,NA
1005.0,PSU,1336.0,furnished ， 已 有 大多数 家具 （ 包括 书桌 ， 柜子 ， 床 ， 电视 ， 等等 ） ， 可以 即刻 拎包 入住 ， 也 可 搬家 具 入住 。,装修 好的 ， 已 有 大多数 家具 （ 包括 书桌 ， 柜子 ， 床 ， 电视 ， 等等 ） ， 可以 即刻 拎包 入住 ， 也 可 搬家 具 入住 。,"Decorated, has most of the furniture (including desk, cabinet, bed, TV, etc.), can immediately carry the bag to move in, also can move in.",1.0,furnished,装修,，,</s>,.,</s>,0.0,,</s>,furnished,</s> furnished,NA
1006.0,PSU,1341.0,平时 安静 ， 不 开 party ， 大部分 时间 都 在 实验室 。,平时 安静 ， 不 开 派对 ， 大部分 时间 都 在 实验室 。,"Usually quiet, don't have parties, most of the time in the lab.",6.0,party,派对,开,开,open,open,9.89103216348211e-05,,open,party,open party,NA
1007.0,PSU,1342.0,就 这么 说 吧 ， 我 一 进 卫生间 整个 block 都 知道 我 在 上 厕所 ， 那个 声音 简直 和 拖拉机 一样 ， 毫不 夸张 。,就 这么 说 吧 ， 我 一 进 卫生间 整个 街区 都 知道 我 在 上 厕所 ， 那个 声音 简直 和 拖拉机 一样 ， 毫不 夸张 。,"Let's just say I go into the bathroom and the whole block knows I'm on it. It sounds like a tractor, literally.",11.0,block,街区,进,整个,Into the,The whole,4.1380451874534495e-05,,The whole,block,The whole block,nsubj
1008.0,PSU,1343.0,因为 楼主 的 车 在 final week 被 拖 了 三 次 ！,因为 楼主 的 车 在 期末 周 被 拖 了 三 次 ！,Because the owner's car was towed three times during the final week!,6.0,final,期末,week,在,周,in,8.128273956128871e-05,,in,final,in final,amod
1009.0,PSU,1344.0,在 final week 被 拖 了 三 次 ！,在 期末 周 被 拖 了 三 次 ！,Three times during final week!,2.0,final,期末,week,在,周,in,8.128273956128871e-05,,in,final,in final,amod
1010.0,PSU,1346.0,最近 让 我们 交 所谓 的 damage fee .,最近 让 我们 交 所谓 的 损坏 费用 。,Recently we were asked to pay the so-called damage fee.,7.0,damage,损坏,fee,的,费,the,7.533240423368109e-05,,the,damage,the damage,compound
1011.0,PSU,1347.0,建议 求助 学校 免费 的 student legal service 。,建议 求助 学校 免费 的 学生 法律 服务 。,It is recommended to seek help from the school's free student legal services.,6.0,student,学生,service,的,服务,the,0.0009165442515097869,,the,student,the student,compound
1012.0,PSU,1349.0,楼 主 如果 没有 办 permit 为什么 不 停 visitor parking 呢 。,楼 主 如果 没有 办 许可证 为什么 不停 参观者 停车 呢 。,Why do the owners keep visitors parking if they don't have a permit?,6.0,permit,许可证,办,办,do,do,3.917240460785e-06,,do,permit,do permit,obj
1013.0,PSU,1352.0,若 有 人 担心 厕所 要 share ， 其实 这 并不 是 问题 ！,若 有 人 担心 厕所 要 公共 的 ， 其实 这 并不 是 问题 ！,"If some people are worried about public toilets, this is not a problem!",7.0,share,公共,要,要,to,to,0.00019477447897826898,,to,share,to share,cop
1014.0,PSU,1355.0,sorry ， 不 是 女生 。,对不起 ， 不 是 女生 。,"Sorry, it's not a girl.",1.0,sorry,对不起,女生,</s>,The girl,</s>,0.0,,</s>,sorry,</s> sorry,root
1015.0,PSU,1357.0,如果 只 想 从 august 开始 租 也 可以 的 ~ ~ 房子 很 干净 整洁 ， 欢迎 参观,如果 只 想 从 八月 开始 租 也 可以 的 ~ ~ 房子 很 干净 整洁 ， 欢迎 参观,"If you only want to rent from August, you can also ~ ~ The house is clean and tidy, welcome to visit",5.0,august,八月,租,从,rent,from,2.93793034558875e-05,,from,august,from august,obl
1016.0,PSU,1359.0,顺便 gym 跑步 的 distance 的 单位 是 公里 还是 迈 ？,顺便 健身房 跑步 的 举例 的 单位 是 公里 还是 迈 ？,"By the way, the unit of the example of gym running is kilometer or stride?",2.0,gym,健身房,跑步,顺便,running,"By the way,",0.000870448280864645,,"By the way,",gym,"By the way, gym",compound
1017.0,PSU,1360.0,gym 算 mile,健身房 算 英里,The gym counts miles,1.0,gym,健身房,算,</s>,calculate,</s>,0.0,,</s>,gym,</s> gym,compound
1018.0,PSU,1362.0,moving sale 结束 ！,搬家 销售 结束 ！,Move sale over!,1.0,moving,搬家,sale,</s>,出售,</s>,0.0,,</s>,moving,</s> moving,NA
1019.0,PSU,1369.0,项目 、 funding 什么 的 还没 和 教授 谈 。,项目 、 资金 什么 的 还没 和 教授 谈 。,I haven't talked with the professor about the project or the funding.,3.0,funding,资金,谈,、,To talk about,、,3.8193094492653704e-05,,、,funding,、 funding,nsubj
1020.0,PSU,1370.0,欢迎 电话 或者 email 咨询 。,欢迎 电话 或者 电子 邮件 咨询 。,Welcome to telephone or email consultation.,4.0,email,电子,咨询,或者,consulting,or,3.85534736679775e-05,,or,email,or email,compound
1021.0,PSU,1373.0,有 兴趣 email 至 em@32,有 兴趣 邮件 至 em@32,"If you are interested, email us at em@32",3.0,email,邮件,至,兴趣,to,Interest in,0.000124525247493929,,Interest in,email,Interest in email,root
1022.0,PSU,1376.0,sam's club 的 后面 ， 对 ， 就是 mall 那里 ， 买 东西 非常 的 方便 而且 高速 就 在 旁边 。,sam's 俱乐部 的 后面 ， 对 ， 就是 商场 那里 ， 买 东西 非常 的 方便 而且 高速 就 在 旁边 。,"It's right behind Sam's Club, right at the mall. It's very convenient and the highway is right next to it.",9.0,mall,商场,在,就是,in,is,9.793101151962489e-06,,is,mall,is mall,nmod
1023.0,PSU,1377.0,感兴趣 的 同学 请 email 我 ： zhengxin .,感兴趣 的 同学 请 电子 邮件 我 ： zhengxin 。,"If you are interested, please email me at zhengxin.",5.0,email,电子,我,请,I,please,0.00016452409935296998,,please,email,please email,root
1024.0,PSU,1380.0,停车 免费 ， guest parking 也 是 免费 。,停车 免费 ， 客人 停车 也 是 免费 。,"Parking is free, guest parking is also free.",4.0,guest,客人,parking,，,停车,.,3.917240460785e-06,,.,guest,. guest,compound
1025.0,PSU,1384.0,请 问 lease 到 几 月,请 问 租金 到 几 月,How long will the rental be,3.0,lease,租金,问,问,ask,ask,2.350344276471e-05,,ask,lease,ask lease,NA
1026.0,PSU,1388.0,之前 看到 有 贴 大家 说 state id 就 可以 是 penn state id 吗 ？,之前 看到 有 贴 大家 说 州 身份证 就 可以 是 penn 州 身份证 吗 ？,Did you see a post that said state ID can be Penn state ID?,7.0,state,州,id,说,身份证件,said,4.0911508407315e-05,,said,state,said state,det
1027.0,PSU,1392.0,ps ： 记得 车 要 以 最好 是 gift 或者 尽量 少 点 金额 上报 给 officer ， 这样 可以 少 点 税 ， 税率 是 6% 。,另外 ： 记得 车 要 以 最好 是 礼物 或者 尽量 少 点 金额 上报 给 警察 ， 这样 可以 少 点 税 ， 税率 是 6% 。,"Also: remember to report the car to the police with the best gift or as little as possible, so that you can reduce the tax rate, which is 6%.",1.0,ps,另外,记得,</s>,remember,</s>,0.0,,</s>,ps,</s> ps,NA
1028.0,PSU,1394.0,prefer 女生 ， 因为 我 是 女生 = = 。,比较 喜欢 女生 ， 因为 我 是 女生 = = 。,"Like girls, because I am a girl = =.",1.0,prefer,比较,女生,</s>,The girl,</s>,0.0,,</s>,prefer,</s> prefer,NA
1029.0,PSU,1396.0,丰富 你 的 简历 ， 充实 课余 生活 ， leadership ， skills ， creativity ， 跟 我们 一起 嗨 爆 起来 ！,丰富 你 的 简历 ， 充实 课余 生活 ， 领导 能力 ， 技能 ， 创新性 ， 跟 我们 一起 嗨 爆 起来 ！,"Boost your resume, enrich your extracurricular life, leadership, skills, creativity, and join us!",10.0,leadership,领导,，,，,.,.,1.66482719583362e-05,,.,leadership,. leadership,compound
1030.0,PSU,1402.0,可以 的 ， 只要 有 state id 就 可以,可以 的 ， 只要 有 州 身份证 就 可以,"Yes, as long as you have a state ID",6.0,state,州,id,有,身份证件,There are,4.0020810821627206e-05,,There are,state,There are state,det
1031.0,PSU,1403.0,对 ， 任何 dealer 那儿 都 可以 。,对 ， 任何 零售商 那儿 都 可以 。,"Yes, any retailer will do.",4.0,dealer,零售商,可以,任何,can,any,0.0158500281599485,,any,dealer,any dealer,NA
1032.0,PSU,1404.0,有 state id 就 可以 。,有 州 身份证 就 可以 。,A state ID card will do.,2.0,state,州,id,有,身份证件,There are,4.0020810821627206e-05,,There are,state,There are state,det
1033.0,PSU,1406.0,包 燃气 ， 暖气 ， 水 网络 和 cable 。,包 燃气 ， 暖气 ， 水 网络 和 光纤 。,"Includes gas, heating, water network and fiber optics.",9.0,cable,光纤,包,和,package,and,7.834480921569991e-06,,and,cable,and cable,NA
1034.0,PSU,1413.0,现在 已 住 两 位 phd 。,现在 已 住 两 位 研究生 。,Now there are two graduate students.,6.0,phd,研究生,住,位,live,position,6.365515748775621e-05,,position,phd,position phd,NA
1035.0,PSU,1419.0,房子 离 club house 很 近 ， 去 车站 也 很 方便 。,房子 离 俱乐部 很近 ， 去 车站 也 很 方便 。,The house is close to the club and the station is easy to get to.,3.0,club,俱乐部,house,离,房子,From the,3.1790437436419104e-05,,From the,club,From the club,obl
1036.0,PSU,1421.0,可以 一直 居住 ， 没有 lease 问题 ！,可以 一直 居住 ， 没有 租金 问题 ！,"Can always live, no rent problem!",6.0,lease,租金,问题,没有,the problem,There is no,0.000228291549061929,,There is no,lease,There is no lease,NA
1037.0,PSU,1423.0,我俩 是 情侣 出游 ， 人 很 nice ， 能 聊 能 kan 。,我俩 是 情侣 出游 ， 人 很 好 ， 能 聊 能侃 。,"We are a couple traveling, nice people, can talk.",8.0,nice,好,情侣,很,couples,very,0.000264690312334569,,very,nice,very nice,xcomp
1038.0,PSU,1434.0,房子 安静 ， 地段 好 ， 离 主要 grocery shopping 近 。,房子 安静 ， 地段 好 ， 离 主要 杂货 购物 近 。,"The house is quiet, in a good location and close to the main grocery shopping.",9.0,grocery,杂货,近,主要,nearly,The main,3.13091939448019e-05,,The main,grocery,The main grocery,compound
1039.0,PSU,1437.0,all in perfect condition ， 价钱 可以 商量,所有 都 是 完美 状态 ， 价钱 可以 商量,Everything is in perfect condition. Price is negotiable,1.0,all,所有,，,</s>,",",</s>,0.0,,</s>,all,</s> all,NA
1040.0,PSU,1439.0,learner's permit 车辆 保险 证明 车辆 的 registration card 同行 需要 一 位 有 驾照 的 人 （ 和 他 的 驾照 ） 其实 这些 在 learner's permit 上 都 写 着 。,学员 许可证 车辆 保险 证明 车辆 的 登记卡 同行 需要 一 位 有 驾照 的 人 （ 和 他 的 驾照 ） 其实 这些 在 学员 许可证 上 都 写 着 。,Student's Permit Vehicle Insurance Proof Registration card for the vehicle Your peer will need a person with a driver's license (and his driver's license) which is stated on the student's permit.,1.0,learner's,学员,permit,</s>,许可证,</s>,0.0,,</s>,learner's,</s> learner's,det
1041.0,PSU,1441.0,照片 不 能 显示 ， 需要 的 短信 或者 email 我,照片 不 能 显示 ， 需要 的 短信 或者 电子 邮件 我,"Photos can't be shown, needed by SMS or email me",10.0,email,电子,我,或者,I,or,3.85534736679775e-05,,or,email,or email,conj
1042.0,PSU,1442.0,目前 楼主 正在 email 沟通 中 ， 法律 最后 吧 .,目前 楼主 正在 电子 邮件 沟通 中 ， 法律 最后 吧 。,"At present the owner of the building is in email communication, the law is the last bar.",4.0,email,电子,沟通,正在,communication,is,0.00016452409935296998,,is,email,is email,compound
1043.0,PSU,1444.0,居住 前期 的 物业 ， 一般 设施 坏 了 会 修理 ， 不 会 charge 你 。,居住 前期 的 物业 ， 一般 设施 坏 了 会 修理 ， 不 会 收费 你 。,"The property that lives early stage, general facility is broken can repair, will not charge you.",15.0,charge,收费,坏,会,bad,will,3.133792368628e-05,,will,charge,will charge,parataxis
1044.0,PSU,1445.0,我 觉得 他们 就是 看 我们 毕业 要 回国 了 ， 不 会 再 回来 和 他们 argue ， 才 如此 得意 的 乱 罚款 ！,我 觉得 他们 就是 看 我们 毕业 要 回国 了 ， 不 会 再 回来 和 他们 争论 ， 才 如此 得意 的 乱 罚款 ！,"I think they see us graduation to return to the country, will not come back to argue with them, just so proud of the disorderly fine!",18.0,argue,争论,觉得,他们,think,they,2.93793034558875e-05,,they,argue,they argue,advcl
1045.0,PSU,1451.0,hello 给 你 发 邮件 了,你 好 给 你 发 邮件 了,So I can send you an email,1.0,hello,你,给,</s>,to,</s>,0.0,,</s>,hello,</s> hello,NA
1046.0,PSU,1453.0,今年 的 activity fee 我 已经 交 过 了 不 会 再 收 你 的 了 ！,今年 的 活动 费用 我 已经 交 过 了 不 会 再 收 你 的 了 ！,I have already paid the activity expenses for this year and will not charge you any more!,3.0,activity,活动,fee,的,费,the,1.9586202303925e-05,,the,activity,the activity,nsubj
1047.0,PSU,1454.0,可以 一直 住 ， 没有 lease 的 问题 。,可以 一直 住 ， 没有 租金 的 问题 。,"Can live forever, no rent problem.",6.0,lease,租金,问题,没有,The problem,There is no,0.000228291549061929,,There is no,lease,There is no lease,NA
1048.0,PSU,1455.0,害怕 没有 sponsor ？,害怕 没有 赞助 ？,Afraid of no sponsorship?,3.0,sponsor,赞助,害怕,没有,Afraid of,There is no,0.000228291549061929,,There is no,sponsor,There is no sponsor,NA
1049.0,PSU,1456.0,没错 ， 我 是 学生 党 l team player ！,没错 ， 我 是 学生 党 队员 ！,"Yes, I am a member of the Student Party!",7.0,l,队员,没错,党,That's right,The party,0.000207546386617409,,The party,l,The party l,NA
1050.0,PSU,1457.0,富有 责任心 现在 就 申请 请 发送 你 的 resume 至 em@111,富有 责任心 现在 就 申请 请 发送 你 的 简历 至 em@111,"To apply now, send your CV to em@111",10.0,resume,简历,发送,的,send,the,3.917240460785e-05,,the,resume,the resume,NA
1051.0,PSU,1458.0,我 可以 帮忙 share 费用 。,我 可以 帮忙 公共 的 费用 。,I can help with public expenses.,4.0,share,公共,。,帮忙,.,help,4.602757541422371e-05,,help,share,help share,NA
1052.0,PSU,1471.0,今天 随手 一 试 发现 code 能用 ， 真是 意外 惊喜 。,今天 随手 一 试 发现 代码 能用 ， 真是 意外 惊喜 。,I was pleasantly surprised to find that the code worked when I tried it today.,6.0,code,代码,能用,发现,Can be used,found,4.798619564461621e-05,,found,code,found code,nsubj
1053.0,PSU,1477.0,很 好 的 deal ， 有 兴趣 的 朋友 不 要 错过 。,很 好 的 一 笔 交易 ， 有 兴趣 的 朋友 不 要 错过 。,It's a great deal and anyone who is interested should not miss it.,4.0,deal,一,有,的,There are,the,3.76662021168406e-05,,the,deal,the deal,det
1054.0,PSU,1481.0,不如 去 抢 吧 ~ ~ 我 不 会 卖 dealer 吗 ~~~,不如 去 抢 吧 ~ ~ 我 不 会 卖 零售商 吗 ~~~,I don't know how to sell retailers,11.0,dealer,零售商,卖,卖,sell,sell,0.0005392960112837321,,sell,dealer,sell dealer,NA
1055.0,PSU,1487.0,如果 有 价格 合适 的 studio 也 请 联系 楼 主 哦 ， 邮箱 em@117,如果 有 价格 合适 的 工作室 也 请 联系 楼 主 哦 ， 邮箱 em@117,"If you have a studio with the right price, please contact the owner of the building at em@117",6.0,studio,工作室,联系,的,contact,the,2.5110801411226998e-05,,the,studio,the studio,obj
1056.0,PSU,1490.0,email 联系 了 您 ， 请 查收 ， 谢谢 。,电子 邮件 联系 了 您 ， 请 查收 ， 谢谢 。,"Email contact you, please check, thank you.",1.0,email,电子,联系,</s>,contact,</s>,0.0,,</s>,email,</s> email,compound
1057.0,PSU,1492.0,是 一 个 三 层 独立 house ， 房间 位于 二 楼 ， 一 层 为 厨房 和 客厅 。,是 一 个 三 层 独立 房子 ， 房间 位于 二 楼 ， 一 层 为 厨房 和 客厅 。,It is a three-storey detached house with rooms on the second floor and a kitchen and living room on the ground floor.,7.0,house,房子,房子,独立,house,independent,9.98896317500174e-05,,independent,house,independent house,root
1058.0,PSU,1493.0,独立 卫生间 ， 大 的 walk in closet 。,独立 卫生间 ， 大 的 壁橱 衣柜 。,"Separate bathroom, large closet closet.",6.0,walk,壁橱,in,的,在,the,8.788780493929459e-05,,the,walk,the walk,NA
1059.0,PSU,1495.0,还 需要 ride for five 吗 ？,还 需要 五 个 人 的 车 吗 ？,Do you still need a car for five people?,3.0,ride,五,five,需要,五个,Need to be,0.000124543341082697,,Need to be,ride,Need to be ride,NA
1060.0,PSU,1496.0,大家 有 这 方面 的 商家 信息 ， 可以 share 啊 。,大家 有 这 方面 的 商家 信息 ， 可以 公共 的 啊 。,"Everybody has the business information of this respect, ok public ah.",10.0,share,公共,可以,可以,can,can,4.602757541422371e-05,,can,share,can share,NA
1061.0,PSU,1502.0,通过 refer 获得 的 信用卡 ， 比 自己 申请 难度 小 一些 。,通过 参照 获得 的 信用卡 ， 比 自己 申请 难度 小 一些 。,"The credit card that obtains through reference, apply for difficulty a few smaller than oneself.",2.0,refer,参照,小,通过,small,through,7.834480921569991e-06,,through,refer,through refer,NA
1062.0,PSU,1505.0,做 examination 的 目的 也 是 配 眼镜 。,做 测试 的 目的 也 是 配 眼镜 。,The purpose of the test is also to match the glasses.,2.0,examination,测试,做,做,do,do,0.04638718794159209,,do,examination,do examination,NA
1063.0,PSU,1509.0,求 当日 去 jfk 的 ride 。,求 当日 去 肯尼迪 的 拼车 。,Ask for a carpool to Kennedy that day.,4.0,jfk,肯尼迪,去,去,Go to the,Go to the,0.000311306657811722,,Go to the,jfk,Go to the jfk,NA
1064.0,PSU,1510.0,楼 主脑 残 ， 一 个 没 注意 点 了 两 次 bid 。,楼 主脑 残 ， 一 个 没 注意 点 了 两 次 出价 。,"Building master brain-dead, one did not pay attention to point two bids.",13.0,bid,出价,注意,次,Pay attention to,time,1.9586202303925e-06,,time,bid,time bid,NA
1065.0,PSU,1511.0,当时 bid 的 结果 相当于 原价 的 66% 。,当时 出价 的 结果 相当于 原价 的 66% 。,The bid amounted to 66 per cent of the original price.,2.0,bid,出价,结果,当时,The results of,At that time,8.30340647250535e-05,,At that time,bid,At that time bid,nsubj
1066.0,PSU,1512.0,office 属于 apartment store ， 很 专业 也 很 nice 。,办事处 属于 公寓 商店 ， 很 专业 也 很 友好 。,The office belongs to the apartment shop and is very professional and friendly.,1.0,office,办事处,属于,</s>,Belong to,</s>,0.0,,</s>,office,</s> office,nsubj
1067.0,PSU,1514.0,应该 是 符合 了 官 网 申请 ride for five 的 要求 。,应该 是 符合 了 官 网 申请 五 个 人 的 车 的 要求 。,It should meet the requirements of applying for a car for five people on the official website.,8.0,ride,五,five,申请,五个,To apply for,6.2278134147101e-05,,To apply for,ride,To apply for ride,NA
1068.0,PSU,1516.0,新人 报道 ， 如何 加入 羽毛球 和 乒乓球 俱乐部 的 email list ， 这样 就 可以 知道 什么 时候 大家 一起 活动 了 ？,新人 报道 ， 如何 加入 羽毛球 和 乒乓球 俱乐部 的 邮件 列表 ， 这样 就 可以 知道 什么 时候 大家 一起 活动 了 ？,How to join the mailing list of the badminton and table tennis clubs so that you know when to do activities together?,11.0,email,邮件,list,的,列表,the,0.000263663414817884,,the,email,the email,NA
1069.0,PSU,1520.0,各个 卧室 都 不 share 墙 ， 互 不 打扰 ！,各个 卧室 都 不 公共 的 墙 ， 互 不 打扰 ！,"Each bedroom is not a public wall, do not disturb each other!",5.0,share,公共,，,不,，,Don't,4.602757541422371e-05,,Don't,share,Don't share,det
1070.0,PSU,1521.0,其他 的 utility 也 都 是 包含 的 ， 不用 额 外交 ， 比如 sewer 。,其他 的 设施 也 都 是 包含 的 ， 不用 额 外交 ， 比如 下水道 。,"Other facilities are also included, no need to mention, such as sewers.",3.0,utility,设施,包含,的,contains,the,2.5110801411226998e-05,,the,utility,the utility,NA
1071.0,PSU,1525.0,那 还 需要 ineligible letter 吗 ？,那 还 需要 不 适用 信件 吗 ？,Do you still need an inapplicable letter?,4.0,ineligible,不,letter,需要,信,Need to be,0.000124543341082697,,Need to be,ineligible,Need to be ineligible,NA
1072.0,PSU,1527.0,主人 是 一 个 很 和善 的 中东 lady 。,主人 是 一 个 很 和善 的 中东 女士 。,The host is a very nice lady from the Middle East.,9.0,lady,女士,女士,中东,Ms.,In the Middle East,0.0,,In the Middle East,lady,In the Middle East lady,det
1073.0,PSU,1535.0,或者 附近 有 没 公寓 ， 可以 免费 overnight parking 的 啊 ？,或者 附近 有 没 公寓 ， 可以 免费 过夜 停车 的 啊 ？,Or is there an apartment nearby with free overnight parking?,9.0,overnight,过夜,没,免费,no,free,1.4689651727943698e-05,,free,overnight,free overnight,amod
1074.0,PSU,1536.0,我 赶 时间 直接 去 机场 ， 所以 到 市区 的 我 只 能 中途 把 你 放到 mall 或者 其他 公交 进城 方便 的 地方 。,我 赶 时间 直接 去 机场 ， 所以 到 市区 的 我 只 能 中途 把 你 放到 大 商场 或者 其他 公交 进城 方便 的 地方 。,"I'm in a hurry to go straight to the airport, so I can only drop you off at the mall or some other bus stop downtown.",19.0,mall,大,或者,放到,or,In the,7.94760935910478e-05,,In the,mall,In the mall,det
1075.0,PSU,1549.0,在 “ 参考 思路 ” 中 ， 我们 已经 为 大家 列出 了 从 不同 stakeholders 的 角度 ， 为什么 此 项 政策 是 有意义 的 ， 欢迎 大家 参考 。,在 “ 参考 思路 ” 中 ， 我们 已经 为 大家 列出 了 从 不同 利益 相关者 的 角度 ， 为什么 此 项 政策 是 有意义 的 ， 欢迎 大家 参考 。,"We have outlined why this policy makes sense from the perspective of different stakeholders in the ""Ideas for Reference"" section, and we welcome your reference.",16.0,stakeholders,利益,的,不同,the,different,0.0038288149200271697,,different,stakeholders,different stakeholders,nmod
1076.0,PSU,1550.0,希望 是 studio ， 或是 one bedroom .,希望 是 工作室 ， 或是 一 间 卧室 。,"A studio, hopefully, or a bedroom.",3.0,studio,工作室,.,是,.,is,8.81379103676624e-06,,is,studio,is studio,root
1077.0,PSU,1551.0,校 医院 有 专门 针对 抑郁 情绪 的 心理 辅导 ， 保险 cover 的,校 医院 有 专门 针对 抑郁 情绪 的 心理 辅导 ， 保险 包含 的,"The university hospital has special psychological counseling for depression, which is covered by insurance",13.0,cover,包含,有,保险,There are,insurance,3.8193094492653704e-05,,insurance,cover,insurance cover,NA
1078.0,PSU,1558.0,欢迎 email 咨询 ： em@123,欢迎 邮件 咨询 ： em@123,Welcome to email: em@123,2.0,email,邮件,咨询,欢迎,consulting,welcome,0.00016452409935296998,,welcome,email,welcome email,obl
1079.0,PSU,1559.0,firestone 贵 于 其他 ， 但是 给 免费 transportation ( 出租 ) 。,火石 贵于 其他 ， 但是 给 免费 运输 （ 出租 ） 。,"Flint is more expensive than others, but it is free to transport (rent).",1.0,firestone,火石,贵,</s>,your,</s>,0.0,,</s>,firestone,</s> firestone,mark
1080.0,PSU,1564.0,很 爱 干净 不 party 。,很 爱 干净 不 派对 。,Very clean not party.,5.0,party,派对,爱,不,love,Don’t,9.89103216348211e-05,,Don’t,party,Don’t party,parataxis
1081.0,PSU,1568.0,如果 你 能 看到 这个 post 就 说明 房间 还 available,如果 你 能 看到 这个 帖子 就 说明 房间 还 有 位置,"If you can see this post, the room is still available",6.0,post,帖子,说明,这个,instructions,this,0.0007943815559046019,,this,post,this post,obj
1082.0,PSU,1569.0,pictures 请 联系 pn-23,图片 请 联系 814-954-0638,"For pictures, please contact 814-954-0638",1.0,pictures,图片,联系,</s>,contact,</s>,0.0,,</s>,pictures,</s> pictures,obl
1083.0,PSU,1571.0,有意 spring 开始 租 ， 房子 具体 信息 时 什么,有意 春天 开始 租 ， 房子 具体 信息 时 什么,"Intended spring begins to rent, what when house specific information",2.0,spring,春天,租,有意,rent,intentionally,0.00015571030831620401,,intentionally,spring,intentionally spring,nsubj
1084.0,PSU,1572.0,提 你 是 在 bbs 上 看到 的 帖子 还有 额外 优惠 哦 。,提 你 是 在 论坛 上 看到 的 帖子 还有 额外 优惠 哦 。,Mention that you read the post on the forum and get extra benefits.,5.0,bbs,论坛,看到,在,see,in,0.096546060900605,,in,bbs,in bbs,NA
1085.0,PSU,1575.0,这 就 需要 另外 的 trick 去 开 免费 的 savings 账户 了 。,这 就 需要 另外 的 技巧 去 开 免费 的 储存 账户 了 。,This requires another trick to open a free savings account.,6.0,trick,技巧,需要,的,Need to be,the,5.0221602822454104e-05,,the,trick,the trick,obj
1086.0,PSU,1579.0,所以 即使 可以 有 两 个 permit ， 我 的 车 也 不 能 用 。,所以 即使 可以 有 两 个 许可证 ， 我 的 车 也 不 能 用 。,"So even though I could have two permits, I wouldn't be able to use my car.",7.0,permit,许可证,有,个,There are,a,2.97592476862185e-05,,a,permit,a permit,nsubj
1087.0,PSU,1586.0,因为 我们 将 会 break lease ， 所以 你 （ 们 ） 将 直接 和 park crest 签订 合同 ， 租约 将 从 十一月 开始 ， 但是 实际 入住 时间 可以 协调 前后 几 天 。,因为 我们 将 会 打破 租约 ， 所以 你 （ 们 ） 将 直接 和 波峰 公园 签订 合同 ， 租约 将 从 十一月 开始 ， 但是 实际 入住 时间 可以 协调 前后 几 天 。,"Because we will break the lease, so you (we) will directly sign the contract with Wave Peak Park, the lease will start in November, but the actual check-in time can be coordinated several days before and after.",5.0,break,打破,签订,会,signed,will,0.000132206865551494,,will,break,will break,root
