,sentence_length_zh,cs_back_word,word_freq_zh,cs_word_pos_zh,cs_word_length_zh,ngram_surp_zh,zh_word_index,cs_back_word_eng,word_freq_eng,cs_word_pos_eng,cs_word_length_eng,ngram_surp_eng_not_updated
1102,28,或者,7.832806844992630,CC,2,4.9408293,20,or,5.5796259385765,CC,2,3.9497473
1103,32,的,2.7277528723935400,DEG,1,4.1759996,17,the,3.04312077096989,DT,3,3.469161
1104,9,或是,17.0932124575081,CC,2,5.3354278,4,or,5.5796259385765,CC,2,3.9497473
1105,14,的,2.7277528723935400,DEG,1,4.1759996,7,the,3.04312077096989,DT,3,3.469161
1107,7,请,9.09378964655144,VV,1,7.239988,3,please,10.1736513378286,UH,6,6.6739063
1108,5,咨询,9.570713460926070,NN,2,7.1670523,2,consulting,11.8946133508047,NN,10,6.42268
1109,12,贵,11.007243493527400,VA,1,7.1670523,12,your,7.01593710013953,PRP$,4,5.462146
1111,12,就,6.133440848420250,AD,1,7.1598167,6,it,5.35225838145451,PRP,2,4.3828855
1112,4,请,9.09378964655144,VV,1,7.1807833,1,please,10.1736513378286,UH,6,6.6739063
1113,10,开始,7.440347963222290,VV,2,6.3962607,2,start,9.4307279245144,VB,5,5.568826
1114,14,上,5.516516112333380,DT,1,5.628701,5,on,5.41125554279889,IN,2,3.9236827
1115,14,去,7.644150990208440,VV,1,6.315496,6,go to the,10.9710351193298,VB,9,5.4845552
1116,16,我,5.742656255517170,PN,1,6.4554653,8,i,5.34354985959046,PRP,1,5.134548
1117,36,所以,7.602624788977460,AD,2,6.1919475,7,so,6.57704816326837,CC,2,4.6290755
1118,12,浴室,13.312709049386800,NN,2,7.21781,4,the bathroom,12.054611656869,DT,12,3.469161
1119,26,过期,14.424696279576700,VV,2,7.1807833,1,overdue,13.4874390691076,NNP,7,7.143598
1120,16,可以,6.39906961183706,VV,2,7.2327523,6,can,6.37274445896951,MD,3,4.4064207
1121,4,女生,12.725427926689400,NN,2,7.1670523,2,the girl,10.8457709426519,DT,8,3.469161
1122,26,所以,7.602624788977460,AD,2,6.1919475,7,so,6.57704816326837,CC,2,4.6290755
1124,3,分校,12.718778742069400,NN,2,7.1807833,2,at the,6.98596866131085,IN,6,3.9063916
1125,11,卫生间,12.958432945055500,NN,3,7.21781,3,toilet,12.0223465491507,NN,6,6.55797
1127,8,没有,6.413713221508590,AD,2,6.953135,0,there is no,9.67716597037657,EX,11,4.6604314
1128,10,缺,10.506141183603800,VV,1,7.1670523,2,lack of,9.79754586979604,NN,7,5.8184752
1129,7,洗,12.444682138509900,VV,1,7.1670523,7,wash,11.1100402723923,NNP,4,6.562059
1130,24,听说,24.01388396175680,VV,2,7.239988,8,i heard that,13.8974087509906,PRP,12,5.134548
1131,16,网球,14.150229309722400,NN,2,7.1598167,1,tennis,11.8295140302696,NN,6,5.955239
1132,5,通讯,9.820363086244980,NN,2,7.1670523,1,communication,9.77779464632159,NN,13,5.8184752
1133,5,大家,8.63163069757805,PN,2,7.1807833,2,everyone,9.85622052876429,NN,8,5.7932687
1134,18,的,2.7277528723935400,DEG,1,4.1897306,6,the,3.04312077096989,DT,3,3.469161
1136,25,在,4.514607578933670,P,1,4.328849,5,in,4.17803992334808,IN,2,3.537955
1137,10,我,5.742656255517170,PN,1,6.3825297,4,i,5.34354985959046,PRP,1,5.134548
1138,10,方便,9.902290219710170,VA,2,7.239988,6,convenient,10.7703336070369,JJ,10,6.6237617
1141,12,也,5.753495111341640,AD,1,6.904053,1,also,6.95619717725742,RB,4,4.2201896
1142,10,吗,8.759761060956490,IJ,1,7.1598167,8,?,6.31199790469147,.,1,4.6863203
1143,9,空余,14.851893850721600,NN,2,7.1670523,4,spare,11.2274197655786,NNP,5,6.3747535
1145,12,的,2.7277528723935400,DEG,1,4.1759996,5,the,3.04312077096989,DT,3,3.469161
1146,9,83,11.403653729218400,CD,2,7.254792,9,83,10.3973153670519,CD,2,5.058133
1147,12,申请,8.884721781113430,NN,2,7.1670523,7,to apply for,13.7529514605325,TO,12,3.6630955
1148,5,的,2.7277528723935400,DEG,1,4.2585864,4,the,3.04312077096989,DT,3,3.469161
1149,12,丢,12.609234369080900,VV,1,7.239988,4,lost,8.97285741972861,VBN,4,5.0584335
1150,10,房子,10.313797723408000,NN,2,6.94559,5,house,8.30273283134144,NNP,5,5.313124
1151,17,可以,6.39906961183706,VV,2,7.1735477,3,can,6.37274445896951,MD,3,4.4064207
1152,13,备考,15.652876853529900,VV,2,7.1670523,8,the reference appendix,26.5982904368729,DT,22,3.469161
1153,8,维修,10.760544954910100,NR,2,7.239988,4,maintenance,10.4308508703319,NN,11,5.821553
1154,18,床,11.770828682629100,NN,1,7.1807833,4,the bed,10.8471343743836,DT,7,3.469161
1155,18,无,7.631727486303150,VE,1,7.239988,18,there is no,9.67716597037657,EX,11,4.6604314
1156,15,但是,7.310330299551360,AD,2,6.4554653,5,but,6.10856660828745,CC,3,4.4002748
1158,10,和,4.681213610519310,CC,1,3.4168775,5,and,3.774669967841,CC,3,3.2956455
1160,10,稳定,8.266830832992860,VA,2,7.2327523,4,stable,10.4396148046772,JJ,6,5.9694633
1162,16,我,5.742656255517170,PN,1,6.3962607,2,i,5.34354985959046,PRP,1,5.134548
1163,8,即,7.678603598151690,VC,1,5.603872,3,namely,10.5672252176312,RB,6,6.8101444
1164,4,美女,13.258302923391700,NN,2,7.1807833,2,the beauty,11.8308988620719,DT,10,3.469161
1165,13,过度,10.878819584614500,VA,2,7.1670523,1,excessive,10.8080926477772,JJ,9,6.2287817
1166,9,能,6.854115083559210,VV,1,6.4554653,3,can,6.37274445896951,MD,3,4.4064207
1167,23,其中,7.412648465678390,NN,2,5.5088015,15,among them,10.9018350087057,IN,10,4.893265
1169,13,是,4.463178522257190,VC,1,4.40003,3,is,4.77847604462531,VBZ,2,3.561916
1170,9,反正,12.104365967182000,AD,2,7.2327523,5,anyway,10.8518219593706,UH,6,5.942006
1171,10,就好,15.858521841428600,AD,2,7.1670523,9,it is good,13.4269788125568,PRP,10,4.3828855
1172,4,短信,13.28962587920390,NN,2,7.1670523,2,sms,14.4898306202098,NN,3,8.248479
1173,6,娇小,17.484465123494600,VV,2,7.1670523,2,petite,13.7139736108801,NNP,6,7.338062
1176,21,竟然,10.992692108322200,AD,2,7.1670523,13,actually,9.29017139381911,RB,8,5.5532513
1177,13,的,2.7277528723935400,DEG,1,4.1897306,8,the,3.04312077096989,DT,3,3.469161
1178,7,女生,12.725427926689400,NN,2,7.239988,5,the girl,10.8457709426519,DT,8,3.469161
1180,18,的,2.7277528723935400,DEG,1,4.1759996,16,the,3.04312077096989,DT,3,3.469161
1181,24,继续,8.114409354086080,VV,2,7.1670523,2,continue to,10.367864009067,VB,11,5.56426
1182,4,啊,10.827095194614000,IJ,1,6.5444193,2,ah,10.7235162999545,UH,2,7.291581
1183,15,中,5.266556450546180,NR,1,5.3340526,6,in the,5.50634555210565,IN,6,3.537955
1186,6,呢,8.258693479487880,SP,1,7.1807833,4,?,6.31199790469147,.,1,4.6863203
1187,12,以,6.261166062787120,NR,1,5.302791,3,in order to,9.23229938769856,IN,11,3.537955
1189,8,不,5.309630429407180,AD,1,7.1670523,8,don't,14.509010067963,VB,5,8.248479
1190,7,女生,12.725427926689400,NN,2,7.1670523,2,the girl,10.8457709426519,DT,8,3.469161
1191,17,这样,6.997385090825200,VA,2,7.2550206,13,such,6.92425601892606,JJ,4,4.665015
1192,11,基本,7.214326235943840,AD,2,7.1598167,4,basic,9.41918516547413,NNP,5,5.918043
1193,11,送,9.804289483057970,VV,1,7.1912155,1,send,9.78478202372399,VB,4,6.153658
1194,18,两,6.622455166510390,CD,1,7.2971773,5,two,6.91821671445168,CD,3,4.6764927
1195,14,都,6.185283294221550,AD,1,7.239988,6,all,6.19945186751629,DT,3,4.6611304
1196,15,我,5.742656255517170,PN,1,6.3825297,2,i,5.34354985959046,PRP,1,5.134548
1197,10,一下,9.155342537774730,AD,2,7.21781,7,the,3.04312077096989,DT,3,3.469161
1198,11,不,5.309630429407180,AD,1,6.2199664,4,don't,14.509010067963,VB,5,8.248479
1199,15,邮箱,14.173282962275800,NN,2,7.2576556,13,email,12.6437007783126,NN,5,6.6097817
1200,11,给,7.402959482225370,VV,1,6.8863854,7,to,3.92606293861701,IN,2,3.6630955
1201,19,可以,6.39906961183706,VV,2,7.2327523,6,can,6.37274445896951,MD,3,4.4064207
1202,8,2,7.273896290915890,CD,1,6.4618325,8,2,7.06741139205371,LS,1,3.2849693
1203,8,5,7.451955930537280,CD,1,6.572656,8,5,7.71047390951642,CD,1,3.9897852
1204,9,就,6.133440848420250,AD,1,7.1735477,4,it,5.35225838145451,PRP,2,4.3828855
1205,5,原价,14.70288410668140,NN,2,7.8777566,2,the original price,16.0350315316006,DT,18,3.469161
1206,9,联系,7.951912412664680,NN,2,7.1670523,8,contact,9.63270452975096,NN,7,5.744354
1207,15,无,7.631727486303150,VE,1,6.3303742,8,there is no,9.67716597037657,EX,11,4.6604314
1208,12,基本,7.214326235943840,AD,2,7.2327523,9,basic,9.41918516547413,NNP,5,5.918043
1211,7,随时,10.203812167088800,AD,2,7.239988,3,at any time,11.3993360767743,IN,11,3.9063916
1213,10,牌子,12.87276158190370,NN,2,6.572656,10,brand,11.2834684881842,NN,5,5.720122
1215,6,写,8.325828425912810,VV,1,6.5755897,0,write,9.34822902685105,VB,5,5.990983
1216,14,你,6.96104287928241,PN,1,6.7433143,0,you,5.92631125854662,PRP,3,5.1347985
1218,19,可,7.093452252120850,AD,1,6.9295764,12,can be,7.74464969738628,MD,6,4.4064207
1219,7,需要,7.1858030399017700,VV,2,6.2062354,2,need to be,10.9230669448563,VBP,10,5.655355
1220,8,大部分,16.525031006023300,CD,3,7.1598167,2,most of the,9.95241146017054,JJS,11,5.083103
1222,10,都,6.185283294221550,AD,1,7.1807833,5,all,6.19945186751629,DT,3,4.6611304
1223,24,感兴趣,18.449363554434100,VV,3,7.1670523,6,interested in,10.2376369179812,JJ,13,5.9652843
1224,12,输入,10.687362522282700,VV,2,6.94559,9,the input,11.72311252809,DT,9,3.469161
1225,5,的,2.7277528723935400,DEG,1,4.1897306,3,the,3.04312077096989,DT,3,3.469161
1226,21,去年,9.584282417670330,NT,2,7.239988,6,last year,11.5513027113536,JJ,9,5.6349597
1227,6,19500,15.951136060670400,CD,5,7.1807833,6,19500,17.6459438936467,CD,5,8.248479
1228,23,的,2.7277528723935400,DEG,1,4.1759996,17,the,3.04312077096989,DT,3,3.469161
1229,2,的,2.7277528723935400,DEG,1,7.1670523,2,the,3.04312077096989,DT,3,3.469161
1230,21,从未,16.766091379988900,AD,2,7.239988,3,never,7.79981053556152,RB,5,5.084794
1231,11,都,6.185283294221550,AD,1,7.1670523,4,all,6.19945186751629,DT,3,4.6611304
1232,5,风扇,14.11928580306660,NR,2,7.1807833,3,fan,11.5147627067688,NNP,3,5.5959463
1233,7,和,4.681213610519310,CC,1,3.4168775,2,and,3.774669967841,CC,3,3.2956455
1234,15,驾驶,10.899722125230600,NN,2,7.239988,4,driving,10.5351770868537,VBG,7,5.7406187
1235,27,如果,7.270952894445990,CS,2,5.4696436,18,if,6.76329393892284,IN,2,4.570856
1237,3,已,7.390917240248650,AD,1,7.1670523,1,has,6.43958450363465,VBZ,3,4.137306
1238,6,附件,11.3168966056195,PN,2,6.558925,4,the attachment,13.3865727625939,DT,14,3.469161
1241,6,14,8.910868969781200,CD,2,4.2402053,4,14,8.69326757325493,CD,2,4.403095
1243,16,换,10.221164151075800,VV,1,7.239988,5,in,4.17803992334808,IN,2,3.537955
1244,15,和,4.681213610519310,CC,1,2.3974364,10,and,3.774669967841,CC,3,3.2956455
1245,8,附近,9.813848689992000,NN,2,7.1807833,6,near,8.71690711892673,IN,4,4.796886
1246,7,谢谢,11.604417513606700,VV,2,7.239988,5,thank you,11.3027185736148,VBP,9,6.724591
1248,16,不,5.309630429407180,AD,1,6.2062354,3,don't,14.509010067963,VB,5,8.248479
1251,12,能用,24.01388396175680,VV,2,7.2095747,6,can be used,10.5671004230404,MD,11,4.4064207
1252,8,依然,10.033811113379300,AD,2,7.8777566,2,still,7.7998011803302,RB,5,4.99058
1253,10,很好,12.770159075693100,AD,2,4.1952004,10,very good,11.1739285384743,RB,9,5.1751757
1255,7,即,7.678603598151690,VC,1,7.1670523,7,namely,10.5672252176312,RB,6,6.8101444
1256,8,吗,8.759761060956490,IJ,1,7.7068634,7,?,6.31199790469147,.,1,4.6863203
1259,10,了,4.559665786076210,SP,1,6.6978993,6,the,3.04312077096989,DT,3,3.469161
1261,10,无线,11.875683387473400,NN,2,7.1807833,7,wireless,12.274317244805,NNP,8,6.314998
1262,8,无线,11.875683387473400,NN,2,7.1807833,5,wireless,12.274317244805,NNP,8,6.314998
1265,4,咨询,9.570713460926070,NN,2,7.1670523,3,consulting,11.8946133508047,NN,10,6.42268
1266,11,到,5.759027415452410,VV,1,4.4722433,3,to,3.92606293861701,IN,2,3.6630955
1267,18,一,4.847867458993150,CD,1,5.580385,1,one,6.19078355147723,CD,3,4.579384
1268,18,月,5.7918316234941000,NN,1,5.0871525,16,month,9.55026804839131,NN,5,6.163392
1269,4,可以,6.39906961183706,VV,2,7.1598167,2,can,6.37274445896951,MD,3,4.4064207
1270,6,联系,7.951912412664680,NN,2,7.1670523,3,contact,9.63270452975096,NN,7,5.744354
1271,10,联系,7.951912412664680,NN,2,7.1670523,8,contact,9.63270452975096,NN,7,5.744354
1272,10,共,8.791069301094870,AD,1,6.3825297,1,a total of,11.7216285726286,DT,10,3.7714994
1273,10,和,4.681213610519310,CC,1,3.4168775,5,and,3.774669967841,CC,3,3.2956455
1274,7,厨房,11.582833448300200,NN,2,7.1670523,1,the kitchen,10.7545713702742,DT,11,3.469161
1275,12,读,9.663296240304240,VV,1,7.1735477,7,read,8.74130720727892,VB,4,5.5263753
1276,6,爱,9.788281681654680,NN,1,7.2327523,4,love,8.34551273784855,NN,4,5.4534206
1278,10,的,2.7277528723935400,DEG,1,4.1759996,2,the,3.04312077096989,DT,3,3.469161
1279,12,及,6.972065783256670,CC,1,4.1924424,9,and,3.774669967841,CC,3,3.2956455
1280,13,卫生间,12.958432945055500,NN,3,7.21781,11,toilet,12.0223465491507,NN,6,6.55797
1282,11,600,10.589803958592900,CD,3,7.34907,11,600,10.9491695046703,CD,3,5.9391932
1283,6,房间,10.717802599032700,NN,2,7.8777566,2,the room,9.86368672431331,DT,8,3.469161
1284,15,无,7.631727486303150,VE,1,6.3303742,5,there is no,9.67716597037657,EX,11,4.6604314
1285,25,明亮,12.31694670258230,VA,2,6.94559,13,bright,10.0074141411483,JJ,6,5.863126
1286,23,就,6.133440848420250,AD,1,7.1735477,4,it,5.35225838145451,PRP,2,4.3828855
1287,7,评分,12.896641605040100,NN,2,7.1598167,4,score,10.5476014161477,NNP,5,5.665663
1288,16,收发,13.544003637006200,NN,2,7.239988,11,send and receive,15.1235965743873,VB,16,6.153658
1289,32,最,7.29431282237448,AD,1,6.8726544,9,the most,8.14130340527483,DT,8,3.469161
1290,5,到,5.759027415452410,VV,1,4.4585123,2,to,3.92606293861701,IN,2,3.6630955
1291,13,的,2.7277528723935400,DEG,1,4.1897306,10,the,3.04312077096989,DT,3,3.469161
1294,12,有,5.134998086658780,VE,1,5.2985525,4,there are,8.89715013134865,EX,9,4.6604314
1295,7,412-6518342,24.01388396175680,NT,10,4.4276857,5,412-6518342,26.5982904368729,CD,11,8.248479
1296,6,车库,14.35687256086130,NN,2,7.1670523,2,the garage,12.8693033749316,DT,10,3.469161
1297,14,可以,6.39906961183706,VV,2,7.2327523,5,can,6.37274445896951,MD,3,4.4064207
1298,8,车库,14.35687256086130,NN,2,7.2708354,1,the garage,12.8693033749316,DT,10,3.469161
1300,6,格局,10.196744730800700,NN,2,7.1670523,1,pattern,9.6455927923461,NN,7,5.624398
1302,19,从,6.377483472434710,P,1,5.668829,12,from,5.68258953417454,IN,4,3.9717555
1303,22,在,4.514607578933670,P,1,4.328849,5,in,4.17803992334808,IN,2,3.537955
1304,17,非常,8.291759627895480,AD,2,7.2327523,3,very,7.23128265341125,RB,4,5.1751757
1306,18,隶属,11.633345535398200,VV,2,7.1598167,1,membership,10.7146920473582,NN,10,5.869562
1307,6,非常,8.291759627895480,AD,2,7.1598167,2,very,7.23128265341125,RB,4,5.1751757
1309,6,厨房,11.582833448300200,NN,2,7.1670523,4,the kitchen,10.7545713702742,DT,11,3.469161
1310,21,安静,11.606647560520500,VA,2,7.239988,10,quiet,10.0341614114725,NNP,5,6.242342
1311,12,签,11.418048851845700,VV,1,7.1670523,12,sign,9.68312642504317,NN,4,5.8428755
1313,21,二,6.216225093655350,CD,1,6.391105,8,two,6.91821671445168,CD,3,4.6764927
1314,32,有,5.134998086658780,VE,1,5.2985525,21,there are,8.89715013134865,EX,9,4.6604314
1315,16,仅,8.623431495548050,AD,1,7.1735477,4,only,6.82771105599543,RB,4,4.6925993
1316,10,和,4.681213610519310,CC,1,3.4168775,4,and,3.774669967841,CC,3,3.2956455
1318,10,餐具,15.753132607056300,VA,2,7.239988,8,tableware,15.2646950077607,NN,9,7.3142
1319,17,有,5.134998086658780,VE,1,5.225617,1,there are,8.89715013134865,EX,9,4.6604314
1320,14,很,6.723622818117740,AD,1,7.239988,9,very,7.23128265341125,RB,4,5.1751757
1322,9,不,5.309630429407180,AD,1,2.563988,3,don't,14.509010067963,VB,5,8.248479
1323,13,概况,11.082180004724000,NN,2,7.1598167,3,general situation of,17.1579500727861,JJ,20,5.4395394
1324,8,到,5.759027415452410,VV,1,4.4722433,3,to,3.92606293861701,IN,2,3.6630955
1325,9,爱,9.788281681654680,NN,1,7.2327523,4,love,8.34551273784855,NN,4,5.4534206
1326,5,研究生,10.071058166491000,NN,3,7.093234,2,a graduate student,14.4182538058936,DT,18,3.7714994
1327,20,每,7.4990523241899100,PN,1,6.6318607,11,every,7.86615765289666,DT,5,5.0701313
1328,14,和,4.681213610519310,CC,1,3.4168775,8,and,3.774669967841,CC,3,3.2956455
1330,9,且,9.15072779618922,AD,1,5.2570286,4,and,3.774669967841,CC,3,3.2956455
1332,12,大部分,16.525031006023300,CD,3,7.1735477,2,most of the,9.95241146017054,JJS,11,5.083103
1334,4,网站,10.797076233815600,NN,2,6.558925,1,web site,11.8336003613666,NN,8,6.0242124
1338,10,门口,12.313649398481600,NN,2,7.239988,5,the door,9.49341658801658,DT,8,3.469161
1339,24,相当,8.380506226133680,AD,2,7.39772,16,quite a,11.1399052561542,PDT,7,5.727193
1340,5,地点,9.970638807472060,NN,2,6.734926,3,place,7.82417051242243,NN,5,5.4945908
1341,7,一,4.847867458993150,CD,1,5.594116,4,one,6.19078355147723,CD,3,4.579384
1342,16,入学,11.68306590757030,VV,2,7.446082,3,the entrance,11.3952667607749,DT,12,3.469161
1344,5,时间,7.460746407083130,NN,2,6.1504107,1,time,6.73979175205584,NN,4,5.1471176
1347,11,里面,10.463452851034900,NN,2,7.1670523,3,inside,9.46922123462188,RB,6,5.196686
1348,11,都,6.185283294221550,AD,1,7.1670523,6,all,6.19945186751629,DT,3,4.6611304
1349,10,的,2.7277528723935400,DEG,1,4.1759996,6,the,3.04312077096989,DT,3,3.469161
1351,9,和,4.681213610519310,CC,1,3.4168775,5,and,3.774669967841,CC,3,3.2956455
1352,12,附近,9.813848689992000,NN,2,7.1670523,4,near,8.71690711892673,IN,4,4.796886
1354,6,价格,7.848898331790280,NN,2,7.342956,3,the price,10.5603099962164,DT,9,3.469161
1355,8,中央,7.356490397161870,NN,2,7.2327523,5,the central,10.4623173439324,DT,11,3.469161
1356,13,两,6.622455166510390,CD,1,7.239988,2,two,6.91821671445168,CD,3,4.6764927
1357,12,是,4.463178522257190,VC,1,4.2973504,1,is,4.77847604462531,VBZ,2,3.561916
1358,9,或者,7.832806844992630,CC,2,4.9270983,4,or,5.5796259385765,CC,2,3.9497473
1359,27,另,7.8635213343132200,AD,1,6.94559,12,on the other,9.89243523249112,IN,12,3.9236827
1360,7,一,4.847867458993150,CD,1,6.2910895,2,one,6.19078355147723,CD,3,4.579384
1362,15,一,4.847867458993150,CD,1,5.653321,6,one,6.19078355147723,CD,3,4.579384
1364,4,可以,6.39906961183706,VV,2,7.1598167,1,can,6.37274445896951,MD,3,4.4064207
1367,13,和,4.681213610519310,CC,1,3.4168775,5,and,3.774669967841,CC,3,3.2956455
1368,7,月,5.7918316234941000,NN,1,5.0871525,6,month,9.55026804839131,NN,5,6.163392
1369,11,和,4.681213610519310,CC,1,2.8141544,7,and,3.774669967841,CC,3,3.2956455
1370,13,的,2.7277528723935400,DEG,1,4.249358,10,the,3.04312077096989,DT,3,3.469161
1372,14,发出,9.273614627227520,VV,2,7.1670523,2,a,4.19551286332539,LS,1,3.7714994
1376,16,和,4.681213610519310,CC,1,3.4168775,8,and,3.774669967841,CC,3,3.2956455
1378,10,上面,9.861987599477890,NN,2,7.1807833,2,the above,10.3841904834328,DT,9,3.469161
1379,10,打扫,13.514586461549700,VV,2,7.1670523,6,clean the,13.4335210401783,VB,9,5.880659
1380,7,里,7.390168654596740,LC,1,6.6841683,1,in the,5.50634555210565,IN,6,3.537955
1381,8,二,6.216225093655350,CD,1,6.1604376,5,two,6.91821671445168,CD,3,4.6764927
1382,5,短信,13.28962587920390,NN,2,7.1670523,3,sms,14.4898306202098,NN,3,8.248479
1383,7,出租,10.550818733744300,VV,2,7.1670523,5,rent,10.7935081513794,NN,4,6.215884
1384,8,里面,10.463452851034900,NN,2,7.1670523,3,inside,9.46922123462188,RB,6,5.196686
1385,8,里面,10.463452851034900,NN,2,7.1670523,3,inside,9.46922123462188,RB,6,5.196686
1386,3,见,8.550425415263220,VV,1,6.8726544,1,see,7.2389591903438,VB,3,5.5291753
1387,5,联系,7.951912412664680,NN,2,7.242259,1,contact,9.63270452975096,NN,7,5.744354
1388,7,房子,10.313797723408000,NN,2,7.583359,3,house,8.30273283134144,NNP,5,5.313124
1390,31,另,7.8635213343132200,AD,1,6.928529,5,on the other,9.89243523249112,IN,12,3.9236827
1391,11,三,6.294963404035600,CD,1,6.558925,4,three,7.67523259162671,CD,5,4.937782
1392,4,房子,10.313797723408000,NN,2,6.8726544,1,house,8.30273283134144,NNP,5,5.313124
1393,5,站,9.056260790534410,VV,1,6.8726544,5,standing,9.59303453642406,VBG,8,5.5828204
1394,7,也,5.753495111341640,AD,1,6.8726544,4,also,6.95619717725742,RB,4,4.2201896
1395,6,全新,16.86947678143560,VA,2,7.8777566,3,new,7.45294569624115,NNP,3,5.183279
1396,8,可以,6.39906961183706,VV,2,7.1598167,1,can,6.37274445896951,MD,3,4.4064207
1397,12,两,6.622455166510390,CD,1,7.1670523,5,two,6.91821671445168,CD,3,4.6764927
1399,4,联系,7.951912412664680,NN,2,7.1670523,1,contact,9.63270452975096,NN,7,5.744354
1401,5,沟通,10.257489850976300,VV,2,7.1670523,3,communication,9.77779464632159,NN,13,5.8184752
1402,10,周边,11.201772790114900,NN,2,7.1598167,1,the surrounding,11.5956339558063,DT,15,3.469161
1403,18,在,4.514607578933670,P,1,4.34258,2,in,4.17803992334808,IN,2,3.537955
1406,14,远离,24.01388396175680,NR,2,7.1598167,3,stay away from,13.7437071631535,VB,14,5.9747443
1408,15,三,6.294963404035600,CD,1,7.2696295,2,three,7.67523259162671,CD,5,4.937782
1410,16,的,2.7277528723935400,DEG,1,4.1897306,4,the,3.04312077096989,DT,3,3.469161
1411,11,不,5.309630429407180,AD,1,6.2062354,7,don't,14.509010067963,VB,5,8.248479
1412,8,有意,11.105781205966600,VV,2,7.239988,3,intentionally,12.3611330702393,RB,13,6.1733494
1413,9,pn-18,24.01388396175680,NR,4,7.1670523,2,pn-18,26.5982904368729,LS,5,8.248479
1414,13,的,2.7277528723935400,DEG,1,4.8998055,7,the,3.04312077096989,DT,3,3.469161
1415,21,就,6.133440848420250,AD,1,7.1598167,12,it,5.35225838145451,PRP,2,4.3828855
1416,6,全,7.4216633733223800,VA,1,6.8726544,3,all,6.19945186751629,DT,3,4.6611304
1417,16,免费,11.06351960234350,VA,2,6.757104,14,free,8.56122073525444,JJ,4,5.362735
1418,11,上,5.516516112333380,DT,1,5.642432,4,on,5.41125554279889,IN,2,3.9236827
1419,20,但,6.310811814182770,AD,1,5.831547,5,but,6.10856660828745,CC,3,4.4002748
1421,15,是,4.463178522257190,VC,1,4.2973504,1,is,4.77847604462531,VBZ,2,3.561916
1424,17,简直,10.907954890815900,AD,2,7.1670523,12,it,5.35225838145451,PRP,2,4.3828855
1427,3,咨询,9.570713460926070,NN,2,8.224234,2,consulting,11.8946133508047,NN,10,6.42268
1428,15,的,2.7277528723935400,DEG,1,7.1670523,15,the,3.04312077096989,DT,3,3.469161
1429,7,卧室,13.152579930518,NN,2,7.1670523,2,the bedroom,12.3167861535924,DT,11,3.469161
1432,8,停,10.502771751229400,VV,1,7.1670523,8,stop,9.54327239793463,VB,4,5.7642684
1433,17,中,5.266556450546180,NR,1,5.3340526,3,in the,5.50634555210565,IN,6,3.537955
1434,26,什么,7.138669269622700,PN,2,7.1670523,19,what,6.89753475788315,WP,4,5.083028
1435,13,3-9,10.787129938866700,CD,2,4.0831766,13,3-9,13.9215612502903,LS,3,8.248479
1437,18,里,7.390168654596740,LC,1,6.6841683,2,in the,5.50634555210565,IN,6,3.537955
1438,12,固定,9.118242515625230,JJ,2,6.8726544,5,fixed,9.63221201727349,VBN,5,5.884841
1439,7,非常,8.291759627895480,AD,2,7.1598167,4,very,7.23128265341125,RB,4,5.1751757
1441,15,现在,7.626584107522520,NT,2,7.2327523,8,now,7.37399014799285,RB,3,5.044016
1443,5,洗,12.444682138509900,VV,1,7.1807833,3,wash,11.1100402723923,NNP,4,6.562059
1444,14,独立,8.339548920200430,VA,2,7.2045007,4,independent,9.5480816510638,JJ,11,5.6482825
1445,18,非常,8.291759627895480,AD,2,7.1598167,2,very,7.23128265341125,RB,4,5.1751757
1447,9,和,4.681213610519310,CC,1,3.4168775,5,and,3.774669967841,CC,3,3.2956455
1448,12,等,6.521506132939260,VV,1,5.683073,11,etc.,9.25631012496413,FW,4,6.8643036
1450,8,或者,7.832806844992630,CC,2,4.9270983,3,or,5.5796259385765,CC,2,3.9497473
1451,9,吃饭,10.934104546893700,VV,2,7.2327523,5,have a meal,16.5150262297278,VB,11,4.3467946
1452,11,只,7.58943631113663,AD,1,7.1598167,2,only,6.82771105599543,RB,4,4.6925993
1455,4,到,5.759027415452410,VV,1,4.4585123,1,to,3.92606293861701,IN,2,3.6630955
1456,15,一,4.847867458993150,CD,1,5.653321,6,one,6.19078355147723,CD,3,4.579384
1457,23,我,5.742656255517170,PN,1,6.4272137,2,i,5.34354985959046,PRP,1,5.134548
1458,12,没有,6.413713221508590,AD,2,7.2327523,3,there is no,9.67716597037657,EX,11,4.6604314
1459,7,有,5.134998086658780,VE,1,5.2985525,4,there are,8.89715013134865,EX,9,4.6604314
1460,15,一下,9.155342537774730,AD,2,7.1807833,7,the,3.04312077096989,DT,3,3.469161
1461,14,客人,11.103153142093200,NN,2,7.1807833,5,the guest,12.9169194564401,DT,9,3.469161
1462,4,地区,7.021528178513520,NN,2,6.51126,0,region,9.3885179922877,NN,6,5.2698545
1464,12,丢,12.609234369080900,VV,1,7.239988,4,lost,8.97285741972861,VBN,4,5.0584335
1465,10,的,2.7277528723935400,DEG,1,4.1759996,7,the,3.04312077096989,DT,3,3.469161
1467,13,没有,6.413713221508590,AD,2,7.2327523,3,there is no,9.67716597037657,EX,11,4.6604314
1469,3,冷静,11.450790931959300,VA,2,7.1807833,1,calm,10.6886384124862,NNP,4,6.2645454
1470,3,机智,13.585460801136300,NN,2,7.1670523,2,wit,11.1712615320797,NNP,3,6.3389053
